pecha_id,batch,layer,ann_id,start_orig,end_orig,start,end,start_delta,end_delta,unsnapped_reason,start_is_clean_after,end_is_clean_after,overlap_action,dropped
P000164,old,Quotation.yml,2a46438d4c074a268ba6eb57b1246718,196079,196294,196079,196294,0,0,,True,True,,False
P000164,old,Quotation.yml,01f04833cf9f4475b93e94e4d44aff3a,198868,199164,198868,199164,0,0,,True,True,,False
P000164,old,Quotation.yml,76a77047969a4b15bafa2ab79c9bdd77,215692,215803,215692,215805,0,2,,True,True,,False
P000164,old,Quotation.yml,dfe6671e3b444063ac3693033a5e89d7,215970,216026,215970,216026,0,0,,True,True,,False
P000164,old,Quotation.yml,07189813fbb448ecaba1823fa9a9390e,217331,217598,217331,217598,0,0,,True,True,,False
P000164,old,Quotation.yml,24b0ebee17db4cd49d23b674dc7f0d47,220756,220903,220756,220903,0,0,,True,True,,False
P000164,old,Quotation.yml,8de2d19932464b23ba17fa3e4db07182,226532,226685,226532,226685,0,0,,True,True,,False
P000164,old,Quotation.yml,a86dc600ccd746cb97e102239c3103b1,227386,227494,227386,227494,0,0,,True,True,,False
P000164,old,Quotation.yml,d43d43f78fc248b68fa9f9ce3b1418b3,228174,228288,228174,228288,0,0,,True,True,,False
P000164,old,Quotation.yml,9e9421338d954555919a549151990ee3,228394,228446,228394,228446,0,0,,True,True,,False
P000164,old,Quotation.yml,c76e873fc2254b5c8902d2c935f78b32,228696,228814,228696,228814,0,0,,True,True,,False
P000164,old,Quotation.yml,48cba768fe434758811c0552236842ed,229403,229507,229403,229507,0,0,,True,True,,False
P000164,old,Quotation.yml,ea78d71c065f40c9a964eb22059767ee,231569,231859,231569,231859,0,0,,True,True,,False
P000164,old,Quotation.yml,818256f1060146e3af4079a221294ba8,234751,234816,234751,234816,0,0,,True,True,,False
P000164,old,Quotation.yml,f0b91d48ebbf4097af5d0b65e719fd38,235051,235183,235051,235183,0,0,,True,True,,False
P000164,old,Quotation.yml,b67cc0c4e8c34b4b81237f6e08fa4553,241231,241290,241231,241290,0,0,,True,True,,False
P000164,old,Quotation.yml,83683cd6abad489490ff27e3836fd2c9,241301,241433,241301,241433,0,0,,True,True,,False
P000164,old,Quotation.yml,63b06d5e33ae4895ab594ae49651e434,245598,245682,245598,245682,0,0,,True,True,,False
P000164,old,Quotation.yml,0494f6136fdf426cb2ef11c2a92c2bdc,249227,249342,249227,249342,0,0,,True,True,,False
P000164,old,Quotation.yml,e234f805197942f1bea58d554ced0d5f,253733,253762,253733,253762,0,0,,True,True,,False
P000164,old,Quotation.yml,f5f22c3639c046d19845e455c62731d3,258012,258155,258012,258155,0,0,,True,True,,False
P000164,old,Quotation.yml,0297f9c46de24d87a6c18ecd4733b4f5,260080,260221,260080,260221,0,0,,True,True,,False
P000164,old,Quotation.yml,568bbf5aa66c450bbb2424aa07bf7b79,260244,260388,260244,260388,0,0,,True,True,,False
P000164,old,Quotation.yml,c7db3fd7792545ccbbe614695b4d444c,260794,260907,260794,260907,0,0,,True,True,,False
P000164,old,Quotation.yml,279385652ec64442945a2eb9c946f277,260983,261039,260983,261039,0,0,,True,True,,False
P000164,old,Quotation.yml,66a19d8a90114da5ab9633394cff0e37,263434,263654,263434,263656,0,2,,True,True,,False
P000164,old,Quotation.yml,69bfd6db885a40d097e732bd4fd37a0a,264094,264148,264094,264148,0,0,,True,True,,False
P000164,old,Quotation.yml,9174562ca90242d49a88d05360c3c149,264891,264953,264891,264953,0,0,,True,True,,False
P000164,old,Quotation.yml,5076f43bbf5347af91dd4b45b709e23e,265104,265183,265104,265183,0,0,,True,True,,False
P000164,old,Quotation.yml,3a1fd0d9b94945eda58bf1d74367bb76,265371,265476,265371,265477,0,1,,True,True,,False
P000164,old,Quotation.yml,a2ca04fddd8545ba9f3cd34d7f5b6feb,265754,265847,265754,265848,0,1,,True,True,,False
P000164,old,Quotation.yml,b52770effed44dc2a41e7550d26f6207,265900,265985,265900,265985,0,0,,True,True,,False
P000164,old,Quotation.yml,210a349f6b8d428d8e830fd9e7063895,266764,266852,266764,266852,0,0,,True,True,,False
P000164,old,Quotation.yml,ad8237f7668441fb9f3fa2ab57ddf3ff,267862,267980,267862,267980,0,0,,True,True,,False
P000164,old,Quotation.yml,9efd6d70c29c4f75a0b90f1c1c207a15,268205,268267,268205,268267,0,0,,True,True,,False
P000164,old,Quotation.yml,476ca1161e6444018c93321b3dda5f7a,270627,270686,270627,270686,0,0,,True,True,,False
P000164,old,Quotation.yml,34482bad19854f1a9af523199077f9a0,272443,272496,272443,272496,0,0,,True,True,,False
P000164,old,Quotation.yml,655b53ab97f84ce393490778a526cfb0,273320,273436,273320,273436,0,0,,True,True,,False
P000164,old,Quotation.yml,4524b3374ff34915901b723c2133cfd1,276264,276320,276264,276320,0,0,,True,True,,False
P000164,old,Quotation.yml,924eecf449924a5c913e410d08b232b2,281167,281288,281167,281288,0,0,,True,True,,False
P000164,old,Quotation.yml,12081fa682c7429cb74ec7b9560009b6,286498,286614,286498,286614,0,0,,True,True,,False
P000164,old,Quotation.yml,1d02a0eb4b7143a5bb35b65d98604263,291266,291379,291266,291379,0,0,,True,True,,False
P000164,old,Quotation.yml,18b5d8c790024073a78f79e69c351960,295866,295920,295866,295920,0,0,,True,True,,False
P000164,old,Quotation.yml,e6125d3914e246e2b9249e07318b2be6,301551,301780,301551,301780,0,0,,True,True,,False
P000164,old,Quotation.yml,17674e6bdb614f7ba4127380dc3e9033,307025,307131,307025,307131,0,0,,True,True,,False
P000164,old,Quotation.yml,dfdea75f77ee4492811649c2dacde608,308774,308861,308774,308863,0,2,,True,True,,False
P000164,old,Quotation.yml,fac84f0da7d3467d94028ad2197af2e8,311104,311188,311104,311188,0,0,,True,True,,False
P000164,old,Quotation.yml,c41e944e2d8e4cd3bedf6be90383ba12,314293,314400,314293,314400,0,0,,True,True,,False
P000164,old,Quotation.yml,7ef46568791d4f9bb3085241dea28713,314975,315121,314975,315121,0,0,,True,True,,False
P000164,old,Quotation.yml,7fd38bb86c844ed9a3b60a1e8712e892,323144,323263,323144,323263,0,0,,True,True,,False
P000164,old,Quotation.yml,11a18a28a84841bb954a60146b157c1b,323292,323401,323292,323401,0,0,,True,True,,False
P000164,old,Quotation.yml,ed8ce39dcc384913b1512b1437baeaae,327072,327185,327072,327185,0,0,,True,True,,False
P000164,old,Quotation.yml,7c85af713a6c4afe9e36eb7989b8178d,343522,343634,343522,343634,0,0,,True,True,,False
P000164,old,Quotation.yml,841a3225ffc646269039854cd5034d67,343645,343678,343645,343678,0,0,,True,True,,False
P000164,old,Quotation.yml,ac053f41b3f24d88b2bbcd755c869f47,345728,345869,345728,345869,0,0,,True,True,,False
P000164,old,Quotation.yml,93a86f24b9a74ea099a17a0e73d7fefc,346236,346383,346236,346384,0,1,,True,True,,False
P000164,old,Quotation.yml,f9100edbaf2846dba0de11e6eb0d1ae6,347221,347326,347221,347326,0,0,,True,True,,False
P000164,old,Quotation.yml,14bc30758c54408d9b9892ccd8aae0aa,348441,348621,348441,348621,0,0,,True,True,,False
P000164,old,Quotation.yml,6667d1b88eba4279973d53a01a7bc800,349884,349959,349884,349959,0,0,,True,True,,False
P000164,old,Quotation.yml,b070ba8e93464aeea1e05724c24313d5,351084,351193,351084,351193,0,0,,True,True,,False
P000164,old,Quotation.yml,e480b479dfe44cb5b7d1efd2441673b5,351575,351636,351575,351636,0,0,,True,True,,False
P000164,old,Quotation.yml,36d61281c55644068d248ae6546f8903,352108,352163,352108,352163,0,0,,True,True,,False
P000164,old,Quotation.yml,096df81ea3e941f3b4f90a0460e3c9a4,352542,352622,352542,352622,0,0,,True,True,,False
P000164,old,Quotation.yml,225147bb22aa48499c38092fd395dde8,353888,354001,353888,354001,0,0,,True,True,,False
P000164,old,Quotation.yml,d96d9a19fe174a418a9d7b15f30c30b3,357456,357483,357456,357483,0,0,,True,True,,False
P000164,old,Quotation.yml,55dc6800dcfc4c5c859b079df5e0daf1,358157,358214,358157,358214,0,0,,True,True,,False
P000164,old,Quotation.yml,9205ef12bdc04ad8bc2c6f3784a43e51,358961,359034,358961,359034,0,0,,True,True,,False
P000164,old,Quotation.yml,d55cbca2b4fb4d848feb7ac700ef11cc,360630,360770,360630,360771,0,1,,True,True,,False
P000164,old,Quotation.yml,895b7a6ce6774899ac41dee3d18715d1,363644,363730,363644,363730,0,0,,True,True,,False
P000164,old,Quotation.yml,f69f0121a3b948de8aa245f3ecd5c45b,365081,365194,365081,365194,0,0,,True,True,,False
P000164,old,Quotation.yml,5f40462f46dc4c0ba60f5c5975e95e18,369828,369881,369828,369881,0,0,,True,True,,False
P000164,old,Quotation.yml,e53e809431a5404580f5d79b01effec4,370522,370580,370522,370581,0,1,,True,True,,False
P000164,old,Quotation.yml,2d2dcd16c2dc44b9ac456ca34e9d3b6f,371452,371564,371452,371564,0,0,,True,True,,False
P000164,old,Quotation.yml,6ec8c017772748b49a61698ab56acb29,372148,372259,372148,372259,0,0,,True,True,,False
P000164,old,Quotation.yml,5a74ced07ade437cb1532bfd38de73cb,373480,373537,373480,373537,0,0,,True,True,,False
P000164,old,Quotation.yml,c9027ee87e9643a4975160b7b3ec9a60,373905,373956,373905,373956,0,0,,True,True,,False
P000164,old,Quotation.yml,1e09606710a3457b8058654fdeb70d77,374300,374352,374300,374352,0,0,,True,True,,False
P000164,old,Quotation.yml,a2161b7c77a94562b88d7ffcced4df8c,374589,374615,374589,374615,0,0,,True,True,,False
P000164,old,Quotation.yml,67f1dbcf6b0c4dd0b043910b9ad48590,374973,375004,374973,375004,0,0,,True,True,,False
P000164,old,Quotation.yml,f118c2d1b6f64d479a4b827fd8def249,375372,375400,375372,375400,0,0,,True,True,,False
P000164,old,Quotation.yml,18341c20546d4712981c4e3c41e6d875,376597,376713,376597,376713,0,0,,True,True,,False
P000164,old,Quotation.yml,01e59e1024964b5f8c12fd8d27d3bcbd,377921,378088,377921,378088,0,0,,True,True,,False
P000164,old,Quotation.yml,23e4837211594120a8b5ab322a4fa7f1,378131,378306,378131,378306,0,0,,True,True,,False
P000164,old,Quotation.yml,4cebde04ca8947ac83e5d2e36659e3ec,378956,379467,378956,379467,0,0,,True,True,,False
P000164,old,Quotation.yml,635fbb6e93a4405487d1144c2f6da7dd,384930,385167,384930,385167,0,0,,True,True,,False
P000164,old,Quotation.yml,ca39da20f3e548aeab1e9ec3001ae3cb,385418,385473,385418,385473,0,0,,True,True,,False
P000164,old,Quotation.yml,547e65c6cfd94d70b1072e30bc262a34,388868,388995,388868,388995,0,0,,True,True,,False
P000164,old,Quotation.yml,e9bad5f476bf443086f9c3325e3587dd,394022,394187,394022,394187,0,0,,True,True,,False
P000164,old,Quotation.yml,b5d7724caa6f4cfaa3dbb6c05c73c113,399742,399964,399742,399964,0,0,,True,True,,False
P000164,old,Quotation.yml,fc31ad6c14f94f0b88735f4741347e8d,406215,406489,406215,406489,0,0,,True,True,,False
P000164,old,Quotation.yml,08b2a88612c54f3ab1ed94855d2227c1,409980,410119,409980,410119,0,0,,True,True,,False
P000164,old,Quotation.yml,af78643bc44e45eaa2d8db6dce9e5b36,411485,411572,411485,411572,0,0,,True,True,,False
P000164,old,Quotation.yml,9861375dd2dc45fc9c8ea27fe56167b5,412010,412180,412010,412180,0,0,,True,True,,False
P000164,old,Quotation.yml,fc7ca58c7cc14fcbae00433c80a21c3e,414402,414487,414402,414487,0,0,,True,True,,False
P000164,old,Quotation.yml,f5f446e575be463684847c6acfc86b3c,415145,415295,415145,415295,0,0,,True,True,,False
P000164,old,Quotation.yml,45c60ead52a44dc0938573783eb3fc7d,424648,424778,424648,424778,0,0,,True,True,,False
P000164,old,Quotation.yml,1d9e9961bb9f4448b7d9d122be8f5473,426027,426144,426027,426144,0,0,,True,True,,False
P000164,old,Quotation.yml,bbf263d568fa48c4b3acca29f3eebd99,429970,430093,429968,430093,-2,0,,True,True,,False
P000164,old,Quotation.yml,b3c15d8dd504482ca2c705a76ded1913,430122,430231,430122,430231,0,0,,True,True,,False
P000164,old,Quotation.yml,acd6099f49e04a4c969f28ceede23238,430574,430779,430574,430779,0,0,,True,True,,False
P000164,old,Quotation.yml,e6877c9130734e638b90c4c570158ab0,430878,431152,430878,431152,0,0,,True,True,,False
P000164,old,Quotation.yml,21dee82ff9994f15900422cee5699995,431641,431762,431641,431762,0,0,,True,True,,False
P000164,old,Quotation.yml,b180d5aa9c6948b18bd200057adeeb1e,431794,431825,431794,431825,0,0,,True,True,,False
P000164,old,Quotation.yml,32f30490b2624fa590ff884c0758582a,431949,432033,431949,432033,0,0,,True,True,,False
P000164,old,Quotation.yml,b5bdde1ee1c54b5a82c67a88d8ed3679,438038,438095,438038,438095,0,0,,True,True,,False
P000164,old,Quotation.yml,fe5ad64e9ffb4a95837375dbeb7b3999,438528,438586,438528,438586,0,0,,True,True,,False
P000164,old,Quotation.yml,6a53f94df5844157827ed96ec2b33cba,443445,443555,443445,443555,0,0,,True,True,,False
P000168,old,Quotation.yml,600a4ad509c84158bcd5a2c874500552,137829,137907,137828,137912,-1,5,,True,True,,False
P000170,old,Quotation.yml,81419f953d1e43f8943918803b84bb80,4281,4340,4281,4340,0,0,,True,True,,False
P000170,old,Quotation.yml,a77d5da6eb7d4ea7a2ff78471bc243cb,11598,11699,11598,11699,0,0,,True,True,,False
P000170,old,Quotation.yml,efd19ba5f08c490ebaa7c857ce6c7ddd,11820,11918,11820,11918,0,0,,True,True,,False
P000170,old,Quotation.yml,db8f8cb6d2a849d6b8985d8797b14854,15828,15943,15828,15943,0,0,,True,True,,False
P000170,old,Quotation.yml,8a4bb6af3c044a4ebb879b3dac654b98,17514,17583,17514,17584,0,1,,True,True,,False
P000170,old,Quotation.yml,0b448d11dabc400baeb90de84bcfee50,19297,19425,19297,19425,0,0,,True,True,,False
P000170,old,Quotation.yml,25abbdff41a34411949505dbe04935d0,28518,28579,28517,28582,-1,3,,True,True,,False
P000170,old,Quotation.yml,1ca4fafb0c034107a243bf9d8a0c611b,28826,28947,28824,28949,-2,2,,True,True,,False
P000170,old,Quotation.yml,25672d1a0cd742bfa9ae684a6f9c8605,29319,29445,29317,29447,-2,2,,True,True,,False
P000170,old,Quotation.yml,5ba52935db224d24b7087e02cfff0d10,32366,32497,32366,32501,0,4,,True,True,,False
P000170,old,Quotation.yml,3178098f8dab4df59eeb08b51acf23dc,34155,34270,34155,34272,0,2,,True,True,,False
P000170,old,Quotation.yml,cfc002594a264e778f07d1981fef0202,40789,40846,40789,40850,0,4,,True,True,,False
P000170,old,Quotation.yml,160d2c4397e24daabb71cc4081b5493d,41820,41920,41819,41923,-1,3,,True,True,,False
P000170,old,Quotation.yml,71f3e8deb6d142fc9d8a4747b610efe6,44220,44275,44220,44275,0,0,,True,True,,False
P000170,old,Quotation.yml,65fb0e0c5ef944d49ff87975b67cc6a5,51718,51775,51715,51776,-3,1,,True,True,,False
P000170,old,Quotation.yml,0d297a2de9064858b11affdc69e8158d,53203,53265,53201,53266,-2,1,,True,True,,False
P000170,old,Quotation.yml,ada1fe427f6146d483f99a4be70725bd,56753,56845,56752,56846,-1,1,,True,True,,False
P000170,old,Quotation.yml,379c04191d844b5783b88d52b9674268,57942,58059,57942,58060,0,1,,True,True,,False
P000170,old,Quotation.yml,99b5ae3861ea4ed9a258812c5b197124,58089,58205,58087,58205,-2,0,,True,True,,False
P000170,old,Quotation.yml,25e8310cf36e43adbba250cc2e990dbc,65465,65580,65463,65581,-2,1,,True,True,,False
P000170,old,Quotation.yml,013f69ad3e314b35b17b3f7f5925a30c,65582,65699,65582,65702,0,3,,True,True,,False
P000170,old,Quotation.yml,c4478c114795474f950f4c0f392962aa,65874,65992,65874,65993,0,1,,True,True,,False
P000170,old,Quotation.yml,21d10915195a44408ceb67ebf69096a6,67110,67207,67108,67211,-2,4,,True,True,,False
P000170,old,Quotation.yml,058730629c364f259d8eeab3547a3481,68627,68789,68623,68789,-4,0,,True,True,,False
P000170,old,Quotation.yml,3bbb734b72e341d5ac39a9bd52fd7716,70418,70443,70418,70443,0,0,,True,True,,False
P000170,old,Quotation.yml,ee28badf6c094f6cb67e1ae5c248f3d1,74886,74950,74885,74951,-1,1,,True,True,,False
P000170,old,Quotation.yml,d78cedb6a8f142f280c1131296eff251,79950,80009,79949,80009,-1,0,,True,True,,False
P000170,old,Quotation.yml,c68be026044f48d28d8cdb99097f76a8,81647,81682,81643,81684,-4,2,,True,True,,False
P000170,old,Quotation.yml,c3363efc0f574f14a2518b7386a02d1e,82754,82785,82752,82786,-2,1,,True,True,,False
P000170,old,Quotation.yml,4ddb98912ccf4d6fadef8d4564620619,89231,89416,89229,89417,-2,1,,True,True,,False
P000170,old,Quotation.yml,6b49400a37d94c118dc63adcb6bb6fb6,89686,89744,89684,89746,-2,2,,True,True,,False
P000170,old,Quotation.yml,f24e0f38f2824117a93aa8ff6c52c1fb,90557,90637,90554,90639,-3,2,,True,True,,False
P000170,old,Quotation.yml,f274b4f871d6441f9c1dd55cd2b9f406,91385,91560,91383,91561,-2,1,,True,True,,False
P000170,old,Quotation.yml,850b1aa09df84e5291ed3f21603318c3,92506,92656,92501,92660,-5,4,,True,True,,False
P000170,old,Quotation.yml,969214e4cf354649b876d9a7efe59629,111834,111889,111833,111889,-1,0,,True,True,,False
P000170,old,Quotation.yml,d863963952254712ab5440be826f7c2d,113366,113581,113366,113582,0,1,,True,True,,False
P000170,old,Quotation.yml,f894dc275c7e4c1a92819118e4069316,117057,117150,117055,117155,-2,5,,True,True,,False
P000170,old,Quotation.yml,aa6a6ae57c3d4ffdb596958ac035a0f1,120071,120134,120070,120136,-1,2,,True,True,,False
P000170,old,Quotation.yml,6545bb301f524063bb3f09d4bd7b15de,127184,127457,127183,127459,-1,2,,True,True,,False
P000170,old,Quotation.yml,01b16d6921c146899232d80ead81761d,128123,128297,128122,128300,-1,3,,True,True,,False
P000170,old,Quotation.yml,d26959ecec0b48329859873d94a79fb0,130843,130980,130840,130984,-3,4,,True,True,,False
P000170,old,Quotation.yml,9002f212a2034ce182cb414b76e540bd,131800,131917,131795,131917,-5,0,,True,True,,False
P000170,old,Quotation.yml,c83dc7887ae9435c9e76f969c8e84cae,136388,136505,136386,136507,-2,2,,True,True,,False
P000170,old,Quotation.yml,3fa459d67d43437dad52b35c6a723fa1,136543,136643,136543,136644,0,1,,True,True,,False
P000170,old,Quotation.yml,a3568937b093477eb474939a99344171,136683,136792,136683,136793,0,1,,True,True,,False
P000170,old,Quotation.yml,a93324c630384b84a9f28b0a985ae1ff,140382,140475,140377,140476,-5,1,,True,True,,False
P000170,old,Quotation.yml,d120e6a280f64c88a9c5db0181063701,141801,141855,141800,141857,-1,2,,True,True,,False
P000170,old,Quotation.yml,d61e0b9a33af472cae0683a99e46e1e1,149334,149392,149334,149393,0,1,,True,True,,False
P000170,old,Quotation.yml,ab3e4db718ec402f8c22c93a3aa4746c,152075,152158,152075,152160,0,2,,True,True,,False
P000170,old,Quotation.yml,39d1440c2ef448808d96bfde1193ee04,152601,152696,152600,152696,-1,0,,True,True,,False
P000170,old,Quotation.yml,3e386d086bd14ed1b918974f55220b8d,153621,153793,153620,153794,-1,1,,True,True,,False
P000170,old,Quotation.yml,8d4d64bd0b8d48c9bea5ff0149584f27,155611,155645,155611,155645,0,0,,True,True,,False
P000170,old,Quotation.yml,ff264c217b474c48a97b4581a982a82f,156061,156187,156059,156187,-2,0,,True,True,,False
P000170,old,Quotation.yml,f07aa1ec124f4b1bbf1ab042fcd6605a,156249,156369,156246,156371,-3,2,,True,True,,False
P000170,old,Quotation.yml,eecd5d01eb18484299845627c407a60a,159776,159861,159776,159862,0,1,,True,True,,False
P000170,old,Quotation.yml,8f764ed975ad47b59d03144c81591d6b,162941,163079,162938,163081,-3,2,,True,True,,False
P000170,old,Quotation.yml,b4768dafd3cd4787a148c5ad1a3b454e,163914,163975,163911,163975,-3,0,,True,True,,False
P000170,old,Quotation.yml,0d10c3340442482497cff6bb0af593c7,163986,164041,163985,164044,-1,3,,True,True,,False
P000170,old,Quotation.yml,93f99858f2194938906a14fb4be1d6cf,164090,164149,164090,164151,0,2,,True,True,,False
P000170,old,Quotation.yml,bdaa8ec2606b4db386b5e1c019315971,164943,165000,164943,165000,0,0,,True,True,,False
P000170,old,Quotation.yml,d7d26a2ca7334a1ca1cadfc9b6eb6b13,165568,165631,165568,165633,0,2,,True,True,,False
P000170,old,Quotation.yml,e1c3c9036a42415180dc8bfa55282987,171505,171637,171504,171638,-1,1,,True,True,,False
P000170,old,Quotation.yml,88435893e8484788a2101480bf3f01a6,172188,172302,172188,172303,0,1,,True,True,,False
P000170,old,Quotation.yml,db8933759a4a45da9dbee24a41a16f5f,172304,172441,172303,172441,-1,0,,True,True,,False
P000170,old,Quotation.yml,26a00aab360d4826a0bac11d105a8037,174205,174323,174203,174325,-2,2,,True,True,,False
P000170,old,Quotation.yml,826d7eba6b794baf835c64a2581dbba9,175260,175384,175259,175388,-1,4,,True,True,,False
P000170,old,Quotation.yml,4688b567bfe04d399015d31c134479b8,177700,177760,177700,177762,0,2,,True,True,,False
P000170,old,Quotation.yml,6a823fa0cbbe44c7900d34577ff10ca7,178050,178080,178048,178081,-2,1,,True,True,,False
P000170,old,Quotation.yml,db26cad6f289457c9e7ec49a4e1e2d16,183025,183211,183023,183211,-2,0,,True,True,,False
P000170,old,Quotation.yml,52ff6de9379840cb9e82093f162c9cff,185781,185810,185780,185812,-1,2,,True,True,,False
P000170,old,Quotation.yml,1d9844800fbe4a2590897e1605a47243,187809,187832,187807,187834,-2,2,,True,True,,False
P000170,old,Quotation.yml,68e22098fbe0496bb6076f464cc9a629,191025,191079,191024,191079,-1,0,,True,True,,False
P000170,old,Quotation.yml,3c590e98e211460c8cb425f727a5d3b8,191234,191299,191232,191302,-2,3,,True,True,,False
P000170,old,Quotation.yml,746282a425434c04b6fb79e782c0278b,191345,191514,191342,191518,-3,4,,True,True,,False
P000170,old,Quotation.yml,bf4b33a7ad104df68d6bd09a1fc0683c,192986,193113,192984,193113,-2,0,,True,True,,False
P000170,old,Quotation.yml,95b54928196c47c5a7d72246fb445323,193783,193997,193783,193999,0,2,,True,True,,False
P000170,old,Quotation.yml,25472697c39148eba6d69b16ba91d7ea,195802,195864,195797,195866,-5,2,,True,True,,False
P000170,old,Quotation.yml,406f1aa1c0194d3383284861236f17fe,196135,196200,196132,196201,-3,1,,True,True,,False
P000170,old,Quotation.yml,c9e31d1b7d8e46e493f69a0d44b5f925,198803,198857,198802,198859,-1,2,,True,True,,False
P000170,old,Quotation.yml,dac0f7369d4b4580b6c902966bb70858,199486,199570,199486,199570,0,0,,True,True,,False
P000170,old,Quotation.yml,e9ab5e1e9aa3448b9fe803d1116d3f51,200572,200631,200572,200632,0,1,,True,True,,False
P000170,old,Quotation.yml,b2f688a1c2e04cfe82fe83009192a910,202201,202259,202199,202262,-2,3,,True,True,,False
P000172,old,Quotation.yml,32ca0ca06bb340a9a5da13e3d4a159ca,262,318,262,318,0,0,,True,True,,False
P000172,old,Quotation.yml,1067ecf28cef4651a4682557cc60b3ef,1192,1312,1192,1312,0,0,,True,True,,False
P000172,old,Quotation.yml,90961244b50d49f4895e9a67cd85c471,2278,2331,2278,2331,0,0,,True,True,,False
P000172,old,Quotation.yml,a534201f4d1847e4978e8237953f8f4a,6526,6614,6526,6614,0,0,,True,True,,False
P000172,old,Quotation.yml,2b4a26d191674c1697eea6720d81d273,6932,7019,6932,7019,0,0,,True,True,,False
P000172,old,Quotation.yml,b52f2951da3e4c52b7f3c258da4b0f2d,8101,8216,8101,8216,0,0,,True,True,,False
P000172,old,Quotation.yml,fcdef24e034b4498aa69eed593401f33,9321,9371,9321,9371,0,0,,True,True,,False
P000172,old,Quotation.yml,8003fe1d4165459a8d0a984636000e90,15161,15220,15161,15220,0,0,,True,True,,False
P000172,old,Quotation.yml,d4d6ac978b274782825f815b72909cb0,20965,21088,20965,21088,0,0,,True,True,,False
P000172,old,Quotation.yml,979d46098f1c44b3b1ea35daa8d5d9c6,36838,36984,36838,36984,0,0,,True,True,,False
P000172,old,Quotation.yml,f4f5b295066a427fad3fb2739a689bcb,37888,37945,37888,37945,0,0,,True,True,,False
P000172,old,Quotation.yml,19b6a5a63d8c411dbf3c562f719c9da5,37970,38027,37970,38027,0,0,,True,True,,False
P000172,old,Quotation.yml,5fe2801e24d6484784116a43baf2a451,39033,39119,39033,39119,0,0,,True,True,,False
P000172,old,Quotation.yml,4eb4bd8fcf2e443dbacd44bbf4766f04,42585,42699,42585,42699,0,0,,True,True,,False
P000172,old,Quotation.yml,f520cb3b32d2422189505dead561e493,44504,44560,44504,44560,0,0,,True,True,,False
P000172,old,Quotation.yml,145f16f7bdcd4bd68fcd344cbfc3731b,44706,44760,44706,44760,0,0,,True,True,,False
P000172,old,Quotation.yml,26c17e20e9bd45d3827c2eaf87d57caa,45421,45488,45421,45488,0,0,,True,True,,False
P000172,old,Quotation.yml,2139c23233bc4ee2b819644d0da18e94,49320,49437,49320,49437,0,0,,True,True,,False
P000172,old,Quotation.yml,4e06255e43e547869d5ed8713e8d6d65,50193,50311,50193,50311,0,0,,True,True,,False
P000172,old,Quotation.yml,d6dd61aacdff467dad8c06accf00ee80,50336,50396,50336,50396,0,0,,True,True,,False
P000172,old,Quotation.yml,52ccae91cdf14d3a8d3b1552ff22f70a,57444,57508,57444,57508,0,0,,True,True,,False
P000172,old,Quotation.yml,1fb5807722d347e9b24d85ac6b07ebf2,58978,59075,58978,59075,0,0,,True,True,,False
P000172,old,Quotation.yml,ba2bd094564c40a88767e7cb3c9cb02f,60424,60480,60424,60480,0,0,,True,True,,False
P000172,old,Quotation.yml,b05a204245da4c4ab18f86bd4311a6c9,60659,60711,60659,60711,0,0,,True,True,,False
P000172,old,Quotation.yml,a0a87e24b10043ceaae06efd61fe7418,61031,61089,61031,61089,0,0,,True,True,,False
P000172,old,Quotation.yml,3006c22d73d342ed9f8c5cf83ae9f8b2,63744,63866,63744,63866,0,0,,True,True,,False
P000172,old,Quotation.yml,03aa07d5c7ee4b60b6635b24fad4051f,64573,64637,64573,64637,0,0,,True,True,,False
P000172,old,Quotation.yml,79298ae6c074496c80b84fe5a5b09814,70190,70313,70190,70313,0,0,,True,True,,False
P000172,old,Quotation.yml,022845bf4af9407983f9a6fe5c0c5927,70441,70564,70441,70564,0,0,,True,True,,False
P000175,old,Quotation.yml,e3b17ef8be4d4c418eb30e4ffac2f23b,377,383,377,385,0,2,,True,True,,False
P000175,old,Quotation.yml,8ac2e40744124736a092c777a923590b,481,552,481,554,0,2,,True,True,,False
P000175,old,Quotation.yml,d35fc9044ea641d4b1c43b3b23d9eaf3,661,672,661,674,0,2,,True,True,,False
P000175,old,Quotation.yml,6f520d6574024587b1097117ab08950e,1303,1326,1303,1328,0,2,,True,True,,False
P000175,old,Quotation.yml,5a483b94d8b24131b1e6f1a354200689,1398,1411,1398,1413,0,2,,True,True,,False
P000175,old,Quotation.yml,f3fb756fdce841bba4a22a70113c13c4,1462,1498,1462,1500,0,2,,True,True,,False
P000175,old,Quotation.yml,77b9e433a75e488a92d3a3ae3e77c82c,1921,1942,1921,1944,0,2,,True,True,,False
P000175,old,Quotation.yml,9bd89bfc5c6646a28d61b7abc0bdafe3,2055,2066,2055,2068,0,2,,True,True,,False
P000175,old,Quotation.yml,52a1a519e8444f20a7a66da8f472b9ba,2214,2231,2214,2233,0,2,,True,True,,False
P000175,old,Quotation.yml,1115574c18974905bc646fc33fe7a943,2439,2450,2439,2452,0,2,,True,True,,False
P000175,old,Quotation.yml,7253356aa7c2450cae481c3654be39e8,2458,2468,2458,2470,0,2,,True,True,,False
P000175,old,Quotation.yml,88fa48ffc36d4471b3af1b2fe79b1f97,2476,2490,2476,2492,0,2,,True,True,,False
